,user_created_at,user_screen_name,text,tweet_url,user_location,hashtags
1,Fri Apr 01 00:29:41 +0000 2011,Jyates5,@theofficepirate You bro remember them talking about monkey pox lol,https://twitter.com/Jyates5/status/1527043704967528453,,
2,Fri Apr 01 13:14:03 +0000 2022,LeftistHank,oh monkey POX? I thought you said monkey POGS,https://twitter.com/LeftistHank/status/1527751952448344065,"Chicago, IL",
3,Fri Apr 01 15:12:02 +0000 2011,MyNameIsRickyM,If I get monkey pox y’all gotta bring me the juiciest bananas,https://twitter.com/MyNameIsRickyM/status/1528100542345527296,Ohio,
4,Fri Apr 01 16:27:26 +0000 2011,Just_sue_now,"Great, the initial Monkey pox symptoms read like how I generally feel. People in both England and Scotland have been quarantined.

Initial symptoms of monkeypox include fever, headache, muscle aches, backache, swollen lymph nodes, chills and exhaustion, the UKHSA said.",https://twitter.com/Just_sue_now/status/1525370151025115137,"Cumbernauld, Glasgow",
5,Fri Apr 01 17:41:17 +0000 2016,JackPaceSr,"@freidergeist @Cameo3D @pullenmyleg_ @Breaking911 If an mRNA vaxx is announced for monkey pox, regardless of its pandemic level, I will  say cameo 3D is right. 
If this is referenced in any way to push a small pox vax, cameo is still right",https://twitter.com/JackPaceSr/status/1527035801871294464,"Here, before you",
6,Fri Apr 01 18:33:36 +0000 2022,YUCCAYAWN,lemme be clear ... if you like your monkey pox im afraid of where my life is going,https://twitter.com/YUCCAYAWN/status/1527396267633963019,,
7,Fri Apr 01 20:20:30 +0000 2022,pufpuffprincess,"@KIINGEFFIE_ @JayceBliss @Carol1mcs @TMZ Yes, Monkey pox can affect people of every race.",https://twitter.com/pufpuffprincess/status/1527398696907857921,Charlie Lastra's arms,
8,Fri Apr 01 20:20:30 +0000 2022,pufpuffprincess,"@Craig4lyfe23 @NateSanti @Youngkid_Vibes @TMZ Monkey pox does not come from monkeys. 
The people who have been affected in the recent outbreak aren't Africans and the recorded outbreaks didn't take place in Africa.
Racism comes in all forms and calling it out no matter how small it seems doesn't minimalize racism as a whole",https://twitter.com/pufpuffprincess/status/1527395142377869317,Charlie Lastra's arms,
9,Fri Apr 01 20:24:10 +0000 2022,Xenon1337xV2,"Not happening. 

The vast majority will believe the small pox/monkey pox MSN bullshit just as they have fell for the covid and Ukraine bollox https://t.co/caYUrKVpW3",https://twitter.com/Xenon1337xV2/status/1528099437473677312,,
10,Fri Apr 01 20:24:10 +0000 2022,Xenon1337xV2,My money is on Boris to be the first “famous” person that the MSN announce has caught monkey pox,https://twitter.com/Xenon1337xV2/status/1527021491216433152,,
11,Fri Apr 01 20:53:57 +0000 2022,InfoManAg,Monkey pox has been around for a very long time #monkeypox https://t.co/9xNT5PuUBV,https://twitter.com/InfoManAg/status/1527395326948265986,Arg,monkeypox
12,Fri Apr 01 21:26:34 +0000 2011,AudreyMilian,Wth js monkey pox https://t.co/knquhznSBW,https://twitter.com/AudreyMilian/status/1525415328494370817,,
13,Fri Apr 01 21:32:52 +0000 2022,tomland1953,The pics of monkey pox looks exactly like shingles. https://t.co/9XudzDkYuD,https://twitter.com/tomland1953/status/1528139827316772865,,
14,Fri Apr 01 22:41:42 +0000 2011,Jan_S_B_459,@TJ07052020 Grandma doesn’t need saving as we all had the smallpox vaccine years ago which they are saying protects against monkey pox!,https://twitter.com/Jan_S_B_459/status/1528122986666024962,United Kingdom,
15,Fri Apr 02 07:11:24 +0000 2021,MattHud70272045,This new monkey pox virus has got me climbing the walls 🙊🐒,https://twitter.com/MattHud70272045/status/1527776609901723650,,
16,Fri Apr 02 16:41:56 +0000 2021,Steel_Velvet92,"Just wanna get ahead of the curve with this one and emphatically state

I will not be getting a monkey pox jab or wear a monkey pox mask.

That is all.",https://twitter.com/Steel_Velvet92/status/1527781551488090112,,
17,Fri Apr 02 23:14:06 +0000 2021,russ_maga,@SherryCrandall2 Monkey pox appeared!,https://twitter.com/russ_maga/status/1527399164539199488,"Florida, USA",
18,Fri Apr 03 02:08:54 +0000 2009,avigadro,@realTuckFrumper Only one way for MTG to get monkey pox.That is for her to have intimate relations with a monkey.Sadly that prospect is a sobering reality,https://twitter.com/avigadro/status/1527797844165414917,Northeast,
19,Fri Apr 03 05:00:02 +0000 2009,TanishaCherry,TF is monkey pox,https://twitter.com/TanishaCherry/status/1528096183658287105,Canada,
20,Fri Apr 03 06:33:58 +0000 2009,AboutIndia,@backtolife_2022 And the WHO wargamed a monkey pox outbreak last year. https://t.co/sJzYsXUvoh,https://twitter.com/AboutIndia/status/1527408855025860608,"Mumbai, India",
21,Fri Apr 03 06:33:58 +0000 2009,AboutIndia,"@DrAdamAneevit @GoPoolie Of course, it’s irrelevant that the WHO wargamed the whole monkey pox scenario too. https://t.co/sJzYsXUvoh",https://twitter.com/AboutIndia/status/1527405514229186560,"Mumbai, India",
22,Fri Apr 03 06:33:58 +0000 2009,AboutIndia,@AmandaD44098162 @BoonBroAus How interesting that Monkey pox was wargamed last year. https://t.co/sJzYsXUvoh,https://twitter.com/AboutIndia/status/1527404801608515584,"Mumbai, India",
23,Fri Apr 03 10:12:14 +0000 2009,pardonmyAMAZIN,Monkey pox don’t even sound real. It sounds like something you would catch on a trip to the zoo,https://twitter.com/pardonmyAMAZIN/status/1527759713613512704,Concrete jungle,
24,Fri Apr 03 17:00:54 +0000 2020,FmnKaren,@gorobi74 @Alphons04260271 Everything will now be symptoms of monkey pox just like everything was Covid. 🙄,https://twitter.com/FmnKaren/status/1527795059055382531,SC,
25,Fri Apr 03 17:52:38 +0000 2009,Steve_A1971,@JohnDanielW Is covid still a thing?  I thought we moved onto monkey pox?,https://twitter.com/Steve_A1971/status/1527766487347388416,"Odessa, Texas",
26,Fri Apr 03 18:13:23 +0000 2009,AtomicImprov,Jason Kenney out…monkey pox in. From one festering boil to another.,https://twitter.com/AtomicImprov/status/1527416378407366656,"Edmonton, Alberta.  Canada.",
27,Fri Apr 03 18:35:13 +0000 2009,Sunxyne,So now we have to deal with monkey pox?💀,https://twitter.com/Sunxyne/status/1527052423327539202,Johannesburg and London,
28,Fri Apr 03 18:49:41 +0000 2020,1984blink,@DriftwoodVegans 😂😂😂 I swear that dogs face is saying oh my god not the dreaded monkey pox 😉,https://twitter.com/1984blink/status/1527764658874105857,,
29,Fri Apr 03 18:49:41 +0000 2020,1984blink,@DriftwoodVegans The lurch and I hiding from monkey pox 🤷‍♂️ https://t.co/K7RnP58g29,https://twitter.com/1984blink/status/1527761357713682432,,
30,Fri Apr 03 20:48:58 +0000 2009,swamp_dweller,yall worried about monkeypox when you should be worried about moneypox,https://twitter.com/swamp_dweller/status/1527049263661953026,white cube,
31,Fri Apr 05 00:46:32 +0000 2013,LoudAcid,"What’s monkey pox. Are they real? i don’t The fucking energy for this shite. 

Fucking people fucking the ugly monkey NFT causing another viral biruss",https://twitter.com/LoudAcid/status/1528134383445716992,He/Him They/Them,
32,Fri Apr 05 03:30:39 +0000 2019,6_ydw9,"Beautiful Islamic Call To Prayer.

.

Thw Noble Qur’an gives the answer to all your questions
https://t.co/56Kgtz0lnm

.
Gigi
Elli
Pixies
Sahara
Daredevil
Rihanna
gerard
Sénégal
Daredevil
Monkey Pox
Veronica
テスト最終日
체육대회
#illner
#HarrysHouse 
#OClone
#AmberTurd https://t.co/qucTtZqPLt",https://twitter.com/6_ydw9/status/1527430768930308107,,illner HarrysHouse OClone AmberTurd
33,Fri Apr 05 10:22:59 +0000 2019,standingup4us2,"So....what’s worst
Monkey pox
Or
Murder hornets?",https://twitter.com/standingup4us2/status/1527763100308492288,,
34,Fri Apr 05 18:09:39 +0000 2019,goodjuju4all,2022: Monkey Pox has arrived. 🤦‍♀️ https://t.co/ytE6LOrGtg,https://twitter.com/goodjuju4all/status/1527393896061353985,United States,
35,Fri Apr 05 21:39:38 +0000 2013,ThxForAllDaFish,@B52Malmet Monkey pox causes a visible rash. I. Et they mask up fast once they see what that looks like. Esp. the crazyass anti masking MAGA women.,https://twitter.com/ThxForAllDaFish/status/1527401930288418833,,
36,Fri Apr 05 23:41:14 +0000 2019,JasonLindholm1,Monkey pox? Sounds kind of racist doesn’t it?,https://twitter.com/JasonLindholm1/status/1527786424929501187,,
37,Fri Apr 06 08:22:16 +0000 2018,mad_cool_review,Monkey 🙊 pox what monkey pox damn….. https://t.co/vkKpvyH9Iz,https://twitter.com/mad_cool_review/status/1527051734274940928,"Brisbane, Queensland",
38,Fri Apr 06 15:37:46 +0000 2007,andyjiang,"chicken pox, now monkey pox??? hope they do the rest of the zodiac. gimme some of that dragonpox ❤️",https://twitter.com/andyjiang/status/1527746495780474882,poking out of my bamboo cage,
39,Fri Apr 06 18:29:36 +0000 2018,DavidPaulBooth1,I see Monkey Pox are touring. Enjoyed their last EP.,https://twitter.com/DavidPaulBooth1/status/1527371856151359520,"England, UK, Europe",
40,Fri Apr 06 20:00:01 +0000 2012,phiwi86,@disclosetv Sure...this is the Ischgl monkey pox moment. https://t.co/OYr3Sj5sYp,https://twitter.com/phiwi86/status/1528096663096680454,,
41,Fri Apr 06 22:23:07 +0000 2012,RavenCreative2,@crwequine I’m 56 and I’ve never heard of monkey pox 🤔.  Have to go look it up.,https://twitter.com/RavenCreative2/status/1526967415267069954,"Vancouver, Canada",
42,Fri Apr 07 11:00:24 +0000 2017,zaynMalikKizak,@truthbearing Monkey pox 🤔,https://twitter.com/zaynMalikKizak/status/1527367427423514626,,
43,Fri Apr 08 00:36:28 +0000 2022,DavidGi55785487,@jessicatenelle Is there a vaxx? Monkey pox where that come from?,https://twitter.com/DavidGi55785487/status/1527794587724562432,,
44,Fri Apr 08 02:27:50 +0000 2016,cali4niahotboi3,Wait so we can’t call it the “Chinese Virus” but we can call the one from Africa “Monkey Pox”??? The hell is goin on????,https://twitter.com/cali4niahotboi3/status/1527750821638680576,Volcano,
45,Fri Apr 08 17:45:19 +0000 2022,Crazycanuk5,"#MoneyPox #MoneyPox # Moneypox
#MoneyPox #MoneyPox #MoneyPox
#MoneyPox #MoneyPox #MoneyPox",https://twitter.com/Crazycanuk5/status/1528126524381093890,,MoneyPox MoneyPox MoneyPox MoneyPox MoneyPox MoneyPox MoneyPox MoneyPox
46,Fri Apr 08 17:45:19 +0000 2022,Crazycanuk5,"There is no k. Its 
#MoneyPox https://t.co/etNGSBOxeA",https://twitter.com/Crazycanuk5/status/1528126623022735368,,MoneyPox
47,Fri Apr 08 17:45:19 +0000 2022,Crazycanuk5,"Guys.. C'mon we know you re fake news outlet but seriously.. There is no ""k"" in #MoneyPox https://t.co/UiEpuuYObp",https://twitter.com/Crazycanuk5/status/1528126692220338178,,MoneyPox
48,Fri Apr 08 18:40:48 +0000 2022,johnsonstuart15,@JeanGoodyear2 They have given us Monkey pox in exchange 😡,https://twitter.com/johnsonstuart15/status/1526603356533403651,"West Midlands, England",
49,Fri Apr 08 18:49:37 +0000 2016,Alonzo_255,What is monkey pox Ya Rabi https://t.co/bSejpHalNy,https://twitter.com/Alonzo_255/status/1527074631949205504,,
50,Fri Apr 08 20:33:17 +0000 2022,MayaRose601,@MartinMaola @starry_velvet I have no idea but since I'm not vaccinated if I get nasty blisters I'll assume it's the monkey pox. 🤷‍♀️,https://twitter.com/MayaRose601/status/1528114676382449664,Central Maine,
51,Fri Apr 08 21:10:15 +0000 2022,kray_charlie,"MONKEY POX COMES FROM A FOREIGN SHORE , YOU SHOUID NOT NEED ANYMORE CONVINCING TO VOTE FOR A PATRIOTIC PARTY , LABOUR AND THE CONSERVATIVES TREAT YOU LIKE A PEASANT , TILL THEY NEED YOUR VOTE",https://twitter.com/kray_charlie/status/1527800236927746048,,
52,Fri Apr 08 22:00:45 +0000 2011,AimsDigitalNet,FG Denies Alleged Deliberate Injection of Monkey Pox Virus https://t.co/0jZLrgiFEY,https://twitter.com/AimsDigitalNet/status/1526111986764828673,United States,
53,Fri Apr 09 00:45:51 +0000 2021,mirzetaghiyev92,"18.05.2022
Wheat Criss
Moneypox
Russian invasion of Ukraine
#Ukraine️  #wheat  #Pandemic #moneypox  #UkraineRussiaWar https://t.co/LwpAcc3WFQ",https://twitter.com/mirzetaghiyev92/status/1527404216095997952,Azerbaijan,Ukraine️ wheat Pandemic moneypox UkraineRussiaWar
54,Fri Apr 09 16:21:15 +0000 2021,CryptonosBart,"@_followingmoney Putin speech on 9 may Russia victory day (Putin may declare war/mobilization) Inflation is going up.. Monkey pox in UK, Nigeria stopped flights becasue fuel is expensive..  who will pay loans? 
can be financial crisis soon",https://twitter.com/CryptonosBart/status/1523099049854857217,CroSkulls private graveyard,
55,Fri Apr 09 17:20:46 +0000 2010,SocialWorkerLSW,Monkey pox?!? Can someone PLEASE just get bingo already!!!,https://twitter.com/SocialWorkerLSW/status/1527427812604497920,"Illinois, USA",
56,Fri Apr 09 20:57:08 +0000 2010,moodienews,I hope no one with monkey pox gets near me because I would not be able to resist popping those things. 😳 #pimplepopper https://t.co/ekUr7lMTDU,https://twitter.com/moodienews/status/1527366065126514695,Central Texas,pimplepopper
57,Fri Apr 10 03:37:35 +0000 2015,peepingonpiper,@ForceGhostFabio Monkey pox is different but the small pox vaccine is 85% effective against treating serious symptoms from what I’ve seen. Without treatment it ain’t the best.,https://twitter.com/peepingonpiper/status/1527059227126009856,WA state :),
58,Fri Apr 10 03:37:35 +0000 2015,peepingonpiper,@epeaslee9854 Monkey pox,https://twitter.com/peepingonpiper/status/1527058596130717698,WA state :),
59,Fri Apr 10 16:29:08 +0000 2009,chipmcdonald,"Once again, Twitter is doing evil in allowing monkey pox to be portrayed as a gay disease and not spread by respiratory droplets.

 No accountability under the pretense of misapplied ""free speech"".",https://twitter.com/chipmcdonald/status/1528131976695267328,"Augusta, GA",
60,Fri Apr 10 16:36:00 +0000 2009,kramehr,Monkey pox?! Are you fucking kidding me?!,https://twitter.com/kramehr/status/1527075807830712324,,
61,Fri Apr 10 16:52:05 +0000 2020,KevinSixx13,"I look forward to the day when I don’t hear the names Elon Musk, Madison Cawthorn and Amber Heard.",https://twitter.com/KevinSixx13/status/1527684397251502081,"Tacoma, WA",
62,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Let those kids eat Monkey Pox https://t.co/1fuwrF45sQ,https://twitter.com/sammy4723/status/1528131808126197767,,
63,Fri Apr 10 18:21:43 +0000 2009,sammy4723,@HaplogroupNews @HFentonMudd @EnemyInAState I think we will have to see the efficacy.  The sequenced this new strain and now their are 30 new mutations on this monkey pox.   Probably explaining the explosion of cases out the gate..,https://twitter.com/sammy4723/status/1528125642465845249,,
64,Fri Apr 10 18:21:43 +0000 2009,sammy4723,@HFentonMudd @EnemyInAState Yea I figured. I read the sequence mutation of this monkey pox variant has over 30 mutations on it.  I’m sure the efficacy is going to plummet to about nothing,https://twitter.com/sammy4723/status/1528125316639735810,,
65,Fri Apr 10 18:21:43 +0000 2009,sammy4723,@alexmeshkin Wait until they get their 3rd monkey pox reinfection,https://twitter.com/sammy4723/status/1528120690070757377,,
66,Fri Apr 10 18:21:43 +0000 2009,sammy4723,"@DeepakChopra @timepieces O yea pandemics over folks…... 

Also:

3-6 weeks incubation period. If you know Anyone who took a flight in the past 6 weeks has most likely been exposed and should get tested for monkey pox ✈️ 🙈 🦠 

#MonkeyPoxlsAirborneToo",https://twitter.com/sammy4723/status/1528118112155062273,,MonkeyPoxlsAirborneToo
67,Fri Apr 10 18:21:43 +0000 2009,sammy4723,"O yea pandemics over folks. 

Also

3-6 weeks incubation period. If you know Anyone who took a flight in the past 6 weeks has most likely been exposed and should get tested for monkey pox ✈️ 🙈 🦠 

#MonkeyPoxlsAirborneToo https://t.co/VCBQXFDENI",https://twitter.com/sammy4723/status/1528115314290053120,,MonkeyPoxlsAirborneToo
68,Fri Apr 10 18:21:43 +0000 2009,sammy4723,"@EricTopol @JusDayDa @OurWorldInData O yea pandemics over folks…

Also:

3-6 weeks incubation period. If you know Anyone who took a flight in the past 6 weeks has most likely been exposed and should get tested for monkey pox ✈️ 🙈 🦠 

#MonkeyPoxlsAirborneToo",https://twitter.com/sammy4723/status/1528115396884279296,,MonkeyPoxlsAirborneToo
69,Fri Apr 10 18:21:43 +0000 2009,sammy4723,"@tmprowell @united O yea pandemics over folks. Smiles smiles.   Also

3-6 weeks incubation period. If you know Anyone who took a flight in the past 6 weeks has most likely been exposed and should get tested for monkey pox ✈️ 🙈 🦠 

#MonkeyPoxlsAirborneToo",https://twitter.com/sammy4723/status/1528116281341263886,,MonkeyPoxlsAirborneToo
70,Fri Apr 10 18:21:43 +0000 2009,sammy4723,"@PeteUK7 Yea also remind her 

3-6 weeks incubation period. If you know Anyone who took a flight in the past 6 weeks has most likely been exposed and should get tested for monkey pox ✈️ 🙈 🦠 

#MonkeyPoxlsAirborneToo",https://twitter.com/sammy4723/status/1528115719019298816,,MonkeyPoxlsAirborneToo
71,Fri Apr 10 18:21:43 +0000 2009,sammy4723,@JoannaInNY_MPH @NorthStar1956 @florian_krammer @Delta If you took a flight in the past six weeks you were most likely exposed to monkey pox get tested,https://twitter.com/sammy4723/status/1528112085623873536,,
72,Fri Apr 10 18:21:43 +0000 2009,sammy4723,"3-6 weeks incubation period. Anyone who took a flight in the past 6 weeks had most likely been exposed and should get tested for monkey pox….. ✈️ 🙈 🦠 

#MonkeyPoxlsAirborneToo https://t.co/6XQHunrrfC",https://twitter.com/sammy4723/status/1528112286770012162,,MonkeyPoxlsAirborneToo
73,Fri Apr 10 18:21:43 +0000 2009,sammy4723,"@xabitron1 3-6 weeks incubation period. Anyone who took a flight in the past 6 weeks had most likely been exposed and should get tested for monkey pox ✈️ 🙈 🦠 

#MonkeyPoxlsAirborneToo",https://twitter.com/sammy4723/status/1528110403317792768,,MonkeyPoxlsAirborneToo
74,Fri Apr 10 18:21:43 +0000 2009,sammy4723,I can’t wait to see trump jr smug lil face filled w monkey pox. https://t.co/TpiYm0cCFX,https://twitter.com/sammy4723/status/1528110830801256450,,
75,Fri Apr 10 18:21:43 +0000 2009,sammy4723,@DeganiVince 3-6 weeks incubation period.  Anyone who took a flight in the past 6 weeks had most likely been exposed and should get tested for monkey pox #MonkeyPoxIsAirborneToo,https://twitter.com/sammy4723/status/1528109624787931136,,MonkeyPoxIsAirborneToo
76,Fri Apr 10 18:21:43 +0000 2009,sammy4723,3-6 weeks incubation period.  Anyone who took a flight in the past 6 weeks had most likely been exposed and should get tested for monkey pox… ✈️ 🙈 🦠 #MonkeyPoxIsAirborneToo,https://twitter.com/sammy4723/status/1528109776835592199,,MonkeyPoxIsAirborneToo
77,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Let the oozing pus faces of all the anti mask anti vax “back to normal” begin.   🙈 🦠 🤮.    Anyone who took a flight in the past 6 weeks should prob get tested for monkey pox because most likely you were exposed to monkey pox 🤮 https://t.co/7nu8hDbEdb,https://twitter.com/sammy4723/status/1528106251732889600,,
78,Fri Apr 10 18:21:43 +0000 2009,sammy4723,@NotHoodlum Mtg face w monkey pox pustules oozing disease everywhere is going to be a sight to behold.  Also #MonkeyPoxIsAirborneToo,https://twitter.com/sammy4723/status/1528107788244852738,,MonkeyPoxIsAirborneToo
79,Fri Apr 10 18:21:43 +0000 2009,sammy4723,"80,000 people exposed to monkey pox.    This seems fine.   In 3 weeks we are about to see such a level of karma for every anti masker and anti vaxer who spread plague for the past 2 years.   Get your popcorn 🍿.The pus and disease leaking from their face is going to be grotesque https://t.co/be8BRtLojl",https://twitter.com/sammy4723/status/1528105424506986496,,
80,Fri Apr 10 18:21:43 +0000 2009,sammy4723,@jmcrookston It’s airborne theirs been a ton of studies since 1996 clearly stating monkey pox is airborne.    And for those of you in the back who don’t care #MonkeyPoxIsAirborneToo,https://twitter.com/sammy4723/status/1528104958184374272,,MonkeyPoxIsAirborneToo
81,Fri Apr 10 18:21:43 +0000 2009,sammy4723,@CeeJayAytchII @maskmyhood Well the good news about monkey pox is all these people who don’t care in 2 weeks will have beautiful pustules leaking with ooze.  Gonna be interesting seeing their pustules explode pus all over the grocery store and shops. No mask necessary I guess 🤷‍♀️,https://twitter.com/sammy4723/status/1528103641109913601,,
82,Fri Apr 10 18:21:43 +0000 2009,sammy4723,There’s tons of studies that have shown monkey pox is airborne since 1996.  The cdc “admitting” it.  God we have set the bar so low..  btw #MonkeyPoxIsAirborneToo https://t.co/kCAaSMhXdr,https://twitter.com/sammy4723/status/1528102535223033859,,MonkeyPoxIsAirborneToo
83,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Testing sites for monkey pox https://t.co/DJ8mIoF8Vq,https://twitter.com/sammy4723/status/1528101724430516225,,
84,Fri Apr 10 18:21:43 +0000 2009,sammy4723,O goodie.  Everyone pregnant will give monkey pox to their “new domestic supply of infants”  those fetuses will be fine with monkey pox.  Perfectly fine 🙈 🦠 https://t.co/o5z3tBLUbG,https://twitter.com/sammy4723/status/1528102271933992961,,
85,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Switzerland down to monkey pox https://t.co/y0vFUZFIL8,https://twitter.com/sammy4723/status/1528099288324128768,,
86,Fri Apr 10 18:21:43 +0000 2009,sammy4723,24 mutations in this strain of monkey pox 🙈 🦠 this is fine.  It’s def fine.. 😳 https://t.co/KgXGxzM2sJ,https://twitter.com/sammy4723/status/1528099484479148035,,
87,Fri Apr 10 18:21:43 +0000 2009,sammy4723,@BernieDogs4 4 days during the incubation phase or once the monkey pox show up on the skin?,https://twitter.com/sammy4723/status/1527786618161090568,,
88,Fri Apr 10 18:21:43 +0000 2009,sammy4723,O it’s just 7 months no biggy.   Let the peasants eat SARS and monkey pox until then 🤷‍♀️ https://t.co/MHdREd4yh6,https://twitter.com/sammy4723/status/1527784137926524930,,
89,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Let er rip 🙈 🦠.    So for real at this point.   With this many countries infected.    There is no shot they are containing monkey pox right? https://t.co/w9FsKEdUWU,https://twitter.com/sammy4723/status/1527782938305351683,,
90,Fri Apr 10 18:21:43 +0000 2009,sammy4723,30 year old in Israel hospitalized with monkey pox.      oNLy EfFeCtS eLdErLy https://t.co/hB66Nv9MvX,https://twitter.com/sammy4723/status/1527772547080765441,,
91,Fri Apr 10 18:21:43 +0000 2009,sammy4723,@HaplogroupNews I hope so… I can’t imagine insta influencers and family vacation pics w monkey pox all over their faces.  🤷‍♀️,https://twitter.com/sammy4723/status/1527770679738880001,,
92,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Are we prepared for “zero monkey pox” or are we being extremists ? https://t.co/SlvbEXRWRn,https://twitter.com/sammy4723/status/1527766930945458182,,
93,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Yep.  Let the SARS and Monkey Pox rip.   Can’t wait to see which virus 🦠 explodes out the gate next https://t.co/Ycq0CTbmst,https://twitter.com/sammy4723/status/1527767185225031683,,
94,Fri Apr 10 18:21:43 +0000 2009,sammy4723,How many cases of monkey pox in how many countries right now? https://t.co/ujPwkhCo4y,https://twitter.com/sammy4723/status/1527766342312595457,,
95,Fri Apr 10 18:21:43 +0000 2009,sammy4723,And Germany goes down w monkey pox 🙈 🦠 https://t.co/A8TGSWyglx,https://twitter.com/sammy4723/status/1527766445232373760,,
96,Fri Apr 10 18:21:43 +0000 2009,sammy4723,You can’t have your monkey pox if you don’t eat your SARS! 🦠 🙈 https://t.co/cTxGdXf5WU,https://twitter.com/sammy4723/status/1527438523694997514,,
97,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Will anyone buy art from this imbecile when he has monkey pox all over his purtyyy lil face? https://t.co/g0qJvoHZfl,https://twitter.com/sammy4723/status/1527437270709682210,,
98,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Thanks Senate.  While your citizens at home are dealing w Monkey Pox and SARS.     Karma is gonna be a bitch https://t.co/vQbVtFzFTG,https://twitter.com/sammy4723/status/1527438356245798916,,
99,Fri Apr 10 18:21:43 +0000 2009,sammy4723,It’s gonna be super cute when all the young insta and tik tok influencers have monkey pox all over their faces 😳 🙈 🦠 https://t.co/oCWDXrsLCI,https://twitter.com/sammy4723/status/1527437908197662734,,
100,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Somebody get Eric Adams a dose of monkey pox and SARS      Apprarently he didn’t learn https://t.co/ZkDmcNYY8r,https://twitter.com/sammy4723/status/1527436043787681793,,
101,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Omg 😳 we are so unbelievably fucked.  I mean we were before monkey pox.  But god damn.    Buckle up.  Shit is about to get fucked https://t.co/0uwNDoo6Er,https://twitter.com/sammy4723/status/1527435800270471168,,
102,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Oh well guess we all be disabled w monkey pox.  Seems like a great plan https://t.co/nRQ0B9U2Jj,https://twitter.com/sammy4723/status/1527437031214923779,,
103,Fri Apr 10 18:21:43 +0000 2009,sammy4723,With monkey pox and SARS now.   It’s time to stop giving money for proxy wars and start taking care of a diseased disabled and dying population in America 🇺🇸 🦠 https://t.co/zgb2inOzZY,https://twitter.com/sammy4723/status/1527432144498446336,,
104,Fri Apr 10 18:21:43 +0000 2009,sammy4723,And we can stop the it’s just “men” bullshit.  Multiple female confirmed monkey pox cases https://t.co/S2a5TEsewu,https://twitter.com/sammy4723/status/1527434190224080906,,
105,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Unfortunately for the oligarchs and rich.  There is no treatment right now for SARS that has high efficacy.     Also.  Monkey Pox is a huge ???? Does the small pox vaccine work? Does it not work? We won’t know for a bit https://t.co/d1IyvWSh4K,https://twitter.com/sammy4723/status/1527431896048844803,,
106,Fri Apr 10 18:21:43 +0000 2009,sammy4723,If you don’t eat your SARS you can’t have your Monkey Pox! Back to work peasants https://t.co/1sTnmS4oJB,https://twitter.com/sammy4723/status/1527432639996739593,,
107,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Dr Topol finally spittin some truth.   This is insanity beyond insanity.  At least monkey pox will be a nice change of pace.  Maybe we can put 20 dollars of aid in for it https://t.co/sepUjrtlHD,https://twitter.com/sammy4723/status/1527433360557195271,,
108,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Anyone who has taken a flight in the last 21 days should probably be prepared for their first infection of Monkey Pox 🙉 🦠 https://t.co/8eas7VhAZP,https://twitter.com/sammy4723/status/1527429660182822914,,
109,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Yea this seems to be something pretty common.  It’s time for psychiatrists to begin paying their patients for SARS and Monkey Pox info https://t.co/hyuetnsTd4,https://twitter.com/sammy4723/status/1527431123030229007,,
110,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Y’all better strap in.   This is about to get grotesquely ugly.  Monkey pox unlike SARS will end your career as an “influencer” https://t.co/FmDVnt2zxl,https://twitter.com/sammy4723/status/1527429991528644620,,
111,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Feed this guy some Monkey Pox https://t.co/NLd41QxOxB,https://twitter.com/sammy4723/status/1527430891554881536,,
112,Fri Apr 10 18:21:43 +0000 2009,sammy4723,And Belgium falls to Monkey Pox.    Ahhh.   The anti maskers are in for a beautiful make over on their purtyyy lil faces https://t.co/T1s3QjTwwE,https://twitter.com/sammy4723/status/1527429133097177088,,
113,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Let them eat Monkey Pox - CDC https://t.co/3P2gVzfgh0,https://twitter.com/sammy4723/status/1527427477781590017,,
114,Fri Apr 10 18:21:43 +0000 2009,sammy4723,This…    I can’t wait for all the “back to normal” family pics with monkey 🙊 pox.   Gonna be hard to pretend this one  isn’t happening you delusional weirdos.   Keep reinfecting yourselves w SARS w a side of Monkey Pox 🙈 🦠 https://t.co/jXZ4mzARtr,https://twitter.com/sammy4723/status/1527428764577284119,,
115,Fri Apr 10 18:21:43 +0000 2009,sammy4723,Elon musk wud look great w monkey pox on that face https://t.co/43jjc7gmyq,https://twitter.com/sammy4723/status/1527427964870307840,,
